id,restaurant_code,name,michelin_stars,cuisine,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,located_in_hotel,property_name,worlds_50_best_rank,worlds_50_best_year
,rest_0370,Bardal,2,,Ronda,Spain,🇪🇸,"Calle José Aparicio 1, 29400 Ronda, Málaga",36.741564,-5.166564,ChIJfycB4TgxDQ0RPC-1VC7ddac,,,,https://www.google.com/maps/place/?q=place_id:ChIJfycB4TgxDQ0RPC-1VC7ddac,False,,,
,rest_0371,Retiro da Costiña,2,,Santa Comba,Spain,🇪🇸,"Avenida de Santiago 12, 15840 Santa Comba, A Coruña",43.033053,-8.803879,ChIJRTlCBbLpLg0RB3kXgX-fzVw,,,,https://www.google.com/maps/place/?q=place_id:ChIJRTlCBbLpLg0RB3kXgX-fzVw,False,,,
,rest_0372,Iván Cerdeño,2,,Toledo,Spain,🇪🇸,"Cigarral del Ángel, Carretera de la Puebla s/n, 45004 Toledo",39.861747,-4.046095,ChIJ2QCWTcx0ag0RIQdHJzBBz0M,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2QCWTcx0ag0RIQdHJzBBz0M,False,,,
,rest_0373,El Molino de Urdániz,2,,Urdaitz,Spain,🇪🇸,"Carretera N-135 Km 16,5, 31698 Urdániz, Navarra",42.909185,-1.533997,ChIJo254LwvqUA0RdtQtu5lDeis,,,,https://www.google.com/maps/place/?q=place_id:ChIJo254LwvqUA0RdtQtu5lDeis,False,,,
,rest_0374,Flores Raras,2,,València,Spain,🇪🇸,"Carrer de Correus 8, 46002 València",39.469639,-0.374525,ChIJ_STarbRIYA0Rf7bdwzvgpoA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_STarbRIYA0Rf7bdwzvgpoA,False,,,
,rest_0375,Ricard Camarena,2,,València,Spain,🇪🇸,"Avinguda de Burjassot 54, 46009 València",39.485391,-0.385095,ChIJDXL1jclIYA0RjKrQUUOSQkw,,,,https://www.google.com/maps/place/?q=place_id:ChIJDXL1jclIYA0RjKrQUUOSQkw,False,,,
,rest_0376,BonAmb,2,,Xàbia,Spain,🇪🇸,"Carretera del Poblenou de Benitatxell 100, 03730 Xàbia, Alicante",38.770129,0.148608,ChIJERyvt38PnhIRAwcr9D1fTxA,,,,https://www.google.com/maps/place/?q=place_id:ChIJERyvt38PnhIRAwcr9D1fTxA,False,,,
,rest_0377,Ambivium,1,,Peñafiel,Spain,🇪🇸,"Camino de Carraovejas s/n, 47300 Peñafiel, Valladolid",41.594789,-4.087594,ChIJ5V5_NULrRg0RnMryopZ3LUI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5V5_NULrRg0RnMryopZ3LUI,False,,,
,rest_0378,Villa Crespi,3,,Orta San Giulio,Italy,🇮🇹,"Via Giuseppe Fava 18, 28016 Orta San Giulio NO",45.796324,8.416004,ChIJZdtD1PEMhkcRiZZbAt8RFqM,https://guide.michelin.com/en/piemonte/orta-san-giulio/restaurant/villa-crespi,https://villacrespi.it/en/restaurant/,,https://www.google.com/maps/place/?q=place_id:ChIJZdtD1PEMhkcRiZZbAt8RFqM,True,,,
,rest_0379,Da Vittorio,3,Italian Contemporary,Brusaporto,Italy,🇮🇹,"Via Cantalupa 17, 24060 Brusaporto BG",45.676036,9.769551,ChIJ4Sv3o_9agUcROCSRC0X4C90,https://guide.michelin.com/en/lombardia/brusaporto/restaurant/da-vittorio,,,https://www.google.com/maps/place/?q=place_id:ChIJ4Sv3o_9agUcROCSRC0X4C90,False,,,
,rest_0380,Dal Pescatore,3,,Canneto sull'Oglio,Italy,🇮🇹,"Via Runate 15, 46013 Canneto sull'Oglio MN",45.171067,10.357414,ChIJEbzybxqzgUcRn1pQZjdmsH0,,,,https://www.google.com/maps/place/?q=place_id:ChIJEbzybxqzgUcRn1pQZjdmsH0,False,,,
,rest_0381,Enoteca Pinchiorri,3,,Florence,Italy,🇮🇹,"Via Ghibellina 87, 50122 Firenze FI",43.77,11.262222,ChIJJ9GCOAZUKhMRhWUgMfpfvX4,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ9GCOAZUKhMRhWUgMfpfvX4,False,,,
,rest_0382,La Pergola,3,,Rome,Italy,🇮🇹,"Via Alberto Cadlolo 101, 00136 Roma RM",41.918999,12.446661,ChIJHw9AUoRgLxMR2Up1TWI6ZS8,https://guide.michelin.com/en/lazio/roma/restaurant/la-pergola69016,https://romecavalieri.com/la-pergola/,,https://www.google.com/maps/place/?q=place_id:ChIJHw9AUoRgLxMR2Up1TWI6ZS8,False,,,
,rest_0383,Enrico Bartolini al MUDEC,3,,Milan,Italy,🇮🇹,"Via Tortona 56, 20144 Milano MI",45.45155,9.161627,ChIJr54jbebDhkcRlR68yNtO368,https://guide.michelin.com/us/en/lombardia/milano/restaurant/enrico-bartolini-al-mudec,,,https://www.google.com/maps/place/?q=place_id:ChIJr54jbebDhkcRlR68yNtO368,False,,,
,rest_0384,Quattro Passi,3,,Nerano,Italy,🇮🇹,"Via Amerigo Vespucci 13N, 80061 Nerano NA",40.585693,14.353484,ChIJZX0FkF6cOxMRoKKKRJPAVsI,,,,https://www.google.com/maps/place/?q=place_id:ChIJZX0FkF6cOxMRoKKKRJPAVsI,False,,,
,rest_0385,Casa Perbellini 12 Apostoli,3,Italian Creative Contemporary,Verona,Italy,🇮🇹,"Vicolo Corticella San Marco 3, 37121 Verona VR",45.442674,10.996113,ChIJu8s0-1dff0cR-BmaS83pW3U,https://guide.michelin.com/us/en/veneto/verona/restaurant/casa-perbellini,,,https://www.google.com/maps/place/?q=place_id:ChIJu8s0-1dff0cR-BmaS83pW3U,False,,,
,rest_0386,La Rei Natura by Michelangelo Mammoliti,3,,Serralunga d'Alba,Italy,🇮🇹,"Via Roddino 21, 12050 Serralunga d'Alba CN",44.594311,7.999737,ChIJieiHWAKx0hIRDIin1Xj3feo,https://guide.michelin.com/us/en/piemonte/serralunga-d-alba/restaurant/la-rei-natura-by-michelangelo-mammoliti,,,https://www.google.com/maps/place/?q=place_id:ChIJieiHWAKx0hIRDIin1Xj3feo,False,,,
,rest_0387,Famiglia Rana,2,,Oppeano,Italy,🇮🇹,"Via Feniletto 2, 37050 Oppeano VR",45.314339,11.11925,ChIJIeJpZShmf0cRMZFnnP-PTJQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJIeJpZShmf0cRMZFnnP-PTJQ,False,,,
,rest_0388,I Tenerumi,2,,Vulcano,Italy,🇮🇹,"Isola di Vulcano, 98050 Vulcanello ME",38.430358,14.95619,ChIJxUJ8o1F_FhMRra1-3iGIwD0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxUJ8o1F_FhMRra1-3iGIwD0,True,,,
,rest_0389,Villa Elena,2,,Bergamo,Italy,🇮🇹,"Via San Vigilio 56, 24129 Bergamo BG",45.711994,9.646925,ChIJLVJdksBRgUcRHNdHD9fWRLU,,,,https://www.google.com/maps/place/?q=place_id:ChIJLVJdksBRgUcRHNdHD9fWRLU,False,,,
,rest_0390,Campo del Drago,2,,Montalcino,Italy,🇮🇹,"Castiglion del Bosco, 53024 Montalcino SI",43.083987,11.422263,ChIJb_6pejB5KRMR3OZxmmD_1tQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJb_6pejB5KRMR3OZxmmD_1tQ,False,,,
,rest_0391,George Restaurant,2,,Naples,Italy,🇮🇹,"Corso Vittorio Emanuele 135, 80121 Napoli NA",40.83718,14.230105,ChIJLQKHEf0IOxMRMClP898p2_k,,,,https://www.google.com/maps/place/?q=place_id:ChIJLQKHEf0IOxMRMClP898p2_k,False,,,
,rest_0392,Piazzetta Milù,2,,Castellammare di Stabia,Italy,🇮🇹,"Corso Alcide de Gasperi 23, 80053 Castellammare di Stabia NA",40.70225,14.483099,ChIJscnMZUi9OxMREz-vsvqv53k,,,,https://www.google.com/maps/place/?q=place_id:ChIJscnMZUi9OxMREz-vsvqv53k,False,,,
,rest_0393,Andrea Aprea,2,,Milan,Italy,🇮🇹,"Corso Venezia 52, 20122 Milano MI",45.473319,9.204331,ChIJAziHpuvHhkcRl-Trv2l_rtI,,,,https://www.google.com/maps/place/?q=place_id:ChIJAziHpuvHhkcRl-Trv2l_rtI,False,,,
,rest_0394,Tre Olivi,2,,Paestum,Italy,🇮🇹,"Via Poseidonia 41, 84047 Paestum SA",40.429047,14.984829,ChIJJ2c0vQH9OxMRXSHjZPj7Frs,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ2c0vQH9OxMRXSHjZPj7Frs,False,,,
,rest_0395,Krèsios,2,,Telese Terme,Italy,🇮🇹,"Via San Giovanni 59, 82037 Telese Terme BN",41.202984,14.499323,ChIJBRJDB_RDOhMRdTYmFrinF4A,,,,https://www.google.com/maps/place/?q=place_id:ChIJBRJDB_RDOhMRdTYmFrinF4A,False,,,
,rest_0396,L'Olivo,2,,Anacapri,Italy,🇮🇹,"Via Capodimonte 14, 80071 Anacapri NA",40.555732,14.221847,ChIJ-S_r1d55OxMR3nVJEeW2KaE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-S_r1d55OxMR3nVJEeW2KaE,True,,,
,rest_0397,Taverna Estia,2,,Brusciano,Italy,🇮🇹,"Via Guido De Ruggiero 108, 80031 Brusciano NA",40.908345,14.42313,ChIJayYsomKuOxMRQINDUOZQjaY,,,,https://www.google.com/maps/place/?q=place_id:ChIJayYsomKuOxMRQINDUOZQjaY,False,,,
,rest_0398,Antica Corona Reale,2,,Cervere,Italy,🇮🇹,"Via Fossano 13, 12040 Cervere CN",44.635,7.788611,ChIJ_5grF9mp0hIR4_bR0aA0vhQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_5grF9mp0hIR4_bR0aA0vhQ,False,,,
,rest_0399,Locanda Sant'Uffizio Enrico Bartolini,2,,Cioccaro,Italy,🇮🇹,"Strada Sant'Uffizio 1, 14030 Cioccaro di Penango AT",45.02703,8.277406,ChIJVVVlI06-h0cRwO7O81q2PYY,,,,https://www.google.com/maps/place/?q=place_id:ChIJVVVlI06-h0cRwO7O81q2PYY,False,,,
,rest_0400,Arnolfo,2,,Colle di Val d'Elsa,Italy,🇮🇹,"Viale della Rimembranza 24, 53034 Colle di Val d'Elsa SI",43.423854,11.116062,ChIJHRIqD-A6KhMRDnWRom_Tpgw,,,,https://www.google.com/maps/place/?q=place_id:ChIJHRIqD-A6KhMRDnWRom_Tpgw,False,,,
,rest_0401,D'O,2,,Cornaredo,Italy,🇮🇹,"Piazza della Chiesa 14, 20007 San Pietro all'Olmo, Cornaredo MI",45.487042,9.011831,ChIJkeSg2_PrhkcRl4P-fI4Mv4I,,,,https://www.google.com/maps/place/?q=place_id:ChIJkeSg2_PrhkcRl4P-fI4Mv4I,False,,,
,rest_0402,Santa Elisabetta,2,,Florence,Italy,🇮🇹,"Piazza Sant'Elisabetta 3, 50122 Firenze FI",43.771821,11.255752,ChIJ4ZdxZQFUKhMRWpRqKWv90zI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ZdxZQFUKhMRWpRqKWv90zI,True,,,
,rest_0403,Villa Feltrinelli,2,,Gargnano,Italy,🇮🇹,"Via Rimembranza 38, 25084 Gargnano BS",45.69381,10.670387,ChIJe82o1b6KgUcRm5udhtXKqt0,,,,https://www.google.com/maps/place/?q=place_id:ChIJe82o1b6KgUcRm5udhtXKqt0,True,Grand Hotel a Villa Feltrinelli,,
,rest_0404,Agli Amici,2,,Godia,Italy,🇮🇹,"Via Liguria 252, 33100 Udine UD",46.102319,13.266351,ChIJdbGWVW5KekcR-_s8SxYpGXM,,,,https://www.google.com/maps/place/?q=place_id:ChIJdbGWVW5KekcR-_s8SxYpGXM,False,,,
,rest_0405,San Domenico,2,,Imola,Italy,🇮🇹,"Via Gaspare Sacchi 1, 40026 Imola BO",44.355779,11.712456,ChIJN7ruqX5KKxMRi7fMLtNLs4Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJN7ruqX5KKxMRi7fMLtNLs4Q,False,,,
,rest_0406,daní maison,2,,Ischia,Italy,🇮🇹,"Via Montetignuso 4, 80077 Ischia NA",40.725967,13.947649,ChIJrxdcgeVqOxMR9D5e-zLM7Vo,,,,https://www.google.com/maps/place/?q=place_id:ChIJrxdcgeVqOxMR9D5e-zLM7Vo,False,,,
,rest_0407,La Madia,2,,Licata,Italy,🇮🇹,"Corso Filippo Re Capriata 22, 92027 Licata AG",37.105447,13.934929,ChIJ-6MwyjVeEBMRr7QLyWOtM9Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-6MwyjVeEBMRr7QLyWOtM9Y,False,,,
,rest_0408,Magnolia,2,,Longiano,Italy,🇮🇹,"Via Pelliciano 35, 47020 Longiano FC",44.072937,12.34963,ChIJv8jHz7y3LBMR1zBF6x5BYAg,,,,https://www.google.com/maps/place/?q=place_id:ChIJv8jHz7y3LBMR1zBF6x5BYAg,False,,,
,rest_0409,La Peca,2,,Lonigo,Italy,🇮🇹,"Via Alberto Giovanelli 2, 36045 Lonigo VI",45.384904,11.399066,ChIJV71tzOU-f0cROUwQmHRoAUM,,,,https://www.google.com/maps/place/?q=place_id:ChIJV71tzOU-f0cROUwQmHRoAUM,False,,,
,rest_0410,Antica Osteria Cera,2,,Lughetto,Italy,🇮🇹,"Via Marghera 24, 30010 Lughetto VE",45.387939,12.130286,ChIJb8FQgHS4fkcRMWrbSmuqSyE,,,,https://www.google.com/maps/place/?q=place_id:ChIJb8FQgHS4fkcRMWrbSmuqSyE,False,,,
,rest_0411,Madonnina del Pescatore,2,,Marzocca,Italy,🇮🇹,"Lungomare Italia 11, 60019 Senigallia AN",43.681579,13.280034,ChIJcc9A7712LRMRWPJsgA0L2ZY,,,,https://www.google.com/maps/place/?q=place_id:ChIJcc9A7712LRMRWPJsgA0L2ZY,False,,,
,rest_0412,Verso Capitaneo,2,,Milan,Italy,🇮🇹,"Piazza del Duomo 21, 20121 Milano MI",45.464826,9.18957,ChIJCa-LmFvHhkcRN6i9ZPTlFeQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJCa-LmFvHhkcRN6i9ZPTlFeQ,False,,,
,rest_0413,Seta by Antonio Guida,2,,Milan,Italy,🇮🇹,"Via Monte di Pietà 18, 20121 Milano MI",45.469828,9.191319,ChIJ4SpfKbLGhkcRelRO_y0t8ZE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4SpfKbLGhkcRelRO_y0t8ZE,False,,,
,rest_0414,Caino,2,,Montemerano,Italy,🇮🇹,"Via della Chiesa 4, 58014 Montemerano GR",42.62196,11.490551,ChIJBY28iyIDKRMRPCvsN3s5E2A,,,,https://www.google.com/maps/place/?q=place_id:ChIJBY28iyIDKRMRPCvsN3s5E2A,False,,,
,rest_0415,Duomo,2,,Ragusa,Italy,🇮🇹,"Via Capitano Bocchieri 31, Ibla, 97100 Ragusa RG",36.926756,14.741571,ChIJzctdA3iZERMR_umre_dNRko,,,,https://www.google.com/maps/place/?q=place_id:ChIJzctdA3iZERMR_umre_dNRko,False,,,
,rest_0416,Il Pagliaccio,2,,Rome,Italy,🇮🇹,"Via dei Banchi Vecchi 129/a, 00186 Roma RM",41.897889,12.467425,ChIJxXT3hURgLxMRuzmYPjBhY8k,,,,https://www.google.com/maps/place/?q=place_id:ChIJxXT3hURgLxMRuzmYPjBhY8k,False,,,
,rest_0417,Acquolina,2,,Rome,Italy,🇮🇹,"Via del Vantaggio 14, 00186 Roma RM",41.908768,12.475572,ChIJg_5F7dFgLxMRVhs1OD0oNFE,,,,https://www.google.com/maps/place/?q=place_id:ChIJg_5F7dFgLxMRVhs1OD0oNFE,True,,,
,rest_0418,Enoteca La Torre,2,,Rome,Italy,🇮🇹,"Lungotevere delle Armi 23, 00195 Roma RM",41.916386,12.469003,ChIJXSxaU_BgLxMRo5GX70m-__M,,,,https://www.google.com/maps/place/?q=place_id:ChIJXSxaU_BgLxMRo5GX70m-__M,False,,,
,rest_0419,Terra The Magic Place,2,,Sarentino,Italy,🇮🇹,"Prati 21, 39058 Sarentino BZ",46.651791,11.322479,ChIJI0PeyImjgkcRar4w7mUaHAo,,,,https://www.google.com/maps/place/?q=place_id:ChIJI0PeyImjgkcRar4w7mUaHAo,True,,,
,rest_0420,St. George by Heinz Beck,2,,Taormina,Italy,🇮🇹,"Viale San Pancrazio 46, 98039 Taormina ME",37.85547,15.290006,ChIJk3INh58RFBMRp9846eqSPUA,,,,https://www.google.com/maps/place/?q=place_id:ChIJk3INh58RFBMRp9846eqSPUA,False,,,
,rest_0421,Castel fine dining,2,,Tirolo,Italy,🇮🇹,"Vicolo dei Castagni 18, 39019 Tirolo BZ",46.686253,11.155794,ChIJQyiWndS5gkcRrKnpytgojmU,,,,https://www.google.com/maps/place/?q=place_id:ChIJQyiWndS5gkcRrKnpytgojmU,False,,,
,rest_0422,Harry's Piccolo,2,,Trieste,Italy,🇮🇹,"Piazza Unità d'Italia 2/1, 34121 Trieste TS",45.649614,13.767331,ChIJycNkG3Fre0cRG8GFpMbWZnY,,,,https://www.google.com/maps/place/?q=place_id:ChIJycNkG3Fre0cRG8GFpMbWZnY,False,,,
,rest_0423,Glam Enrico Bartolini,2,,Venice,Italy,🇮🇹,"Calle Tron 1961, 30135 Venezia VE",45.441379,12.329912,ChIJcypW7sOxfkcRz-086hZfk34,,,,https://www.google.com/maps/place/?q=place_id:ChIJcypW7sOxfkcRz-086hZfk34,False,,,
,rest_0424,Hiša Franko,3,,Kobarid,Slovenia,🇸🇮,"Staro selo 1, 5222 Kobarid",46.247249,13.537761,ChIJg2ySsFBbekcR-PLGw2nIRAY,,https://www.hisafranko.com/en,,https://www.google.com/maps/place/?q=place_id:ChIJg2ySsFBbekcR-PLGw2nIRAY,False,,,
,rest_0425,Milka,2,,Kranjska Gora,Slovenia,🇸🇮,"Vršiška cesta 45, 4280 Kranjska Gora",46.475143,13.78479,ChIJkU08p0F9ekcRR9HMa_96Sko,,,,https://www.google.com/maps/place/?q=place_id:ChIJkU08p0F9ekcRR9HMa_96Sko,False,,,
,rest_0426,Agli Amici Rovinj,2,,Rovinj,Croatia,🇭🇷,"Šetalište Vijeća Europe 1-2, 52210 Rovinj",45.074929,13.635925,ChIJST0MVbLBfEcR_PVPZNZhkbg,,,,https://www.google.com/maps/place/?q=place_id:ChIJST0MVbLBfEcR_PVPZNZhkbg,True,,,
,rest_0427,Platán Gourmet,2,,Tata,Hungary,🇭🇺,"Kastély tér 6, 2890 Tata",47.648039,18.318165,ChIJ0RoXhsFFakcR5DayAmvNa7g,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0RoXhsFFakcR5DayAmvNa7g,True,,,
,rest_0428,Stand,2,,Budapest,Hungary,🇭🇺,"Székely Mihály utca 2, 1061 Budapest",47.50026,19.059541,ChIJTW7kvGrdQUcRfw3zIx9kEhE,,,,https://www.google.com/maps/place/?q=place_id:ChIJTW7kvGrdQUcRfw3zIx9kEhE,False,,,
,rest_0429,ION Harbour by Simon Rogan,2,,Valletta,Malta,🇲🇹,"11 St. Barbara Bastion, Valletta VLT 1961",35.896171,14.514243,ChIJO4HhfR9FDhMRiFSyTAtcga8,,,,https://www.google.com/maps/place/?q=place_id:ChIJO4HhfR9FDhMRiFSyTAtcga8,True,,,
,rest_0430,Maaemo,3,New Nordic,Oslo,Norway,🇳🇴,"Dronning Eufemias gate 23, 0194 Oslo",59.907545,10.758183,ChIJhyP_qopuQUYRwvq5k9QGIy8,,,,https://www.google.com/maps/place/?q=place_id:ChIJhyP_qopuQUYRwvq5k9QGIy8,False,,,
,rest_0431,RE-NAA,3,Creative Seafood,Stavanger,Norway,🇳🇴,"Nordbøgata 8, 4006 Stavanger",58.973985,5.730862,ChIJG7IDHko1OkYRNC5tAviphS0,https://guide.michelin.com/us/en/rogaland/stavanger/restaurant/re-naa,https://www.restaurantrenaa.no/,,https://www.google.com/maps/place/?q=place_id:ChIJG7IDHko1OkYRNC5tAviphS0,False,,,
,rest_0432,Kontrast,2,,Oslo,Norway,🇳🇴,"Maridalsveien 15a, 0175 Oslo",59.922939,10.75116,ChIJoZWp-ipsQUYR-u_yrxmpgnI,,,,https://www.google.com/maps/place/?q=place_id:ChIJoZWp-ipsQUYR-u_yrxmpgnI,False,,,
,rest_0433,Palace,2,,Helsinki,Finland,🇫🇮,"Eteläranta 10, 00130 Helsinki",60.165219,24.952263,ChIJpdIjrMgLkkYRxba2xc1Dy5w,,,,https://www.google.com/maps/place/?q=place_id:ChIJpdIjrMgLkkYRxba2xc1Dy5w,False,,,
,rest_0434,Robuchon au Dôme,3,French Haute Cuisine,Macau,Macau,🇲🇴,"43/F, Grand Lisboa, Avenida de Lisboa, Macau",22.190458,113.543295,ChIJuUb6K-l6ATQRts0nKhypN_o,,https://www.grandlisboa.com/en/restaurants-n-bars/robuchon-au-dome,,https://www.google.com/maps/place/?q=place_id:ChIJuUb6K-l6ATQRts0nKhypN_o,True,Grand Lisboa,,
,rest_0435,Jade Dragon,3,Cantonese,Macau,Macau,🇲🇴,"Level 2, The Shops at The Boulevard, City of Dreams, Macau",22.149368,113.565044,ChIJIb6sPwRwATQR7XJPFXV9J-M,https://guide.michelin.com/us/en/macau-region/macau/restaurant/jade-dragon,https://www.cityofdreamsmacau.com/en/dining/jade-dragon,,https://www.google.com/maps/place/?q=place_id:ChIJIb6sPwRwATQR7XJPFXV9J-M,True,City of Dreams,,
,rest_0436,Wing Lei,2,,Macau,Macau,🇲🇴,"Wynn Macau, Rua Cidade de Sintra, Macau",22.187261,113.546147,ChIJfcn6seZ6ATQRA3r-L8mH2eU,,,,https://www.google.com/maps/place/?q=place_id:ChIJfcn6seZ6ATQRA3r-L8mH2eU,True,Wynn Macau,,
,rest_0437,Alain Ducasse at Morpheus,2,,Macau,Macau,🇲🇴,"Level 3, Morpheus, City of Dreams, Estrada do Istmo, Macau",22.150012,113.566927,ChIJe_6MvZ5xATQRocpAwXdfTC0,,,,https://www.google.com/maps/place/?q=place_id:ChIJe_6MvZ5xATQRocpAwXdfTC0,True,Morpheus,,
,rest_0438,The Eight,2,,Macau,Macau,🇲🇴,"2/F, Grand Lisboa, Avenida de Lisboa, Macau",22.190867,113.54339,ChIJ6TQTLOl6ATQRM6WceXtvdME,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6TQTLOl6ATQRM6WceXtvdME,True,Grand Lisboa,,
,rest_0439,Feng Wei Ju,2,,Macau,Macau,🇲🇴,"5/F, StarWorld Hotel, Avenida da Amizade, Macau",22.18986,113.548033,ChIJZ2VBzOl6ATQRN0HIR86Usks,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ2VBzOl6ATQRN0HIR86Usks,True,StarWorld Hotel,,
,rest_0440,Chef Tam's Seasons,2,,Macau,Macau,🇲🇴,"Wynn Palace, Avenida da Nave Desportiva, Macau",22.146966,113.572432,ChIJS0UZ8v1xATQRY8atMJIReq4,,,,https://www.google.com/maps/place/?q=place_id:ChIJS0UZ8v1xATQRY8atMJIReq4,True,Wynn Palace,,
,rest_0441,8 1/2 Otto e Mezzo - Bombana,3,Italian,Hong Kong,Hong Kong,🇭🇰,"Shop 202, Landmark Alexandra, 18 Chater Road, Central, Hong Kong",22.281517,114.158756,ChIJTSKji2QABDQRqD5qV3Bt2d8,https://guide.michelin.com/us/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,https://www.ottoemezzobombana.com/,,https://www.google.com/maps/place/?q=place_id:ChIJTSKji2QABDQRqD5qV3Bt2d8,False,,,
,rest_0442,Amber,3,Modern French,Hong Kong,Hong Kong,🇭🇰,"7/F, The Landmark Mandarin Oriental, 15 Queen’s Road Central, Central, Hong Kong",22.281793,114.158427,ChIJK_Ki6GQABDQR6msLLCzNE04,https://guide.michelin.com/us/en/hong-kong-region/hong-kong/restaurant/amber569032,https://www.mandarinoriental.com/en/hong-kong/the-landmark/dine/amber,,https://www.google.com/maps/place/?q=place_id:ChIJK_Ki6GQABDQR6msLLCzNE04,True,The Landmark Mandarin Oriental,,
,rest_0443,Caprice,3,French,Hong Kong,Hong Kong,🇭🇰,"6/F, Four Seasons Hotel Hong Kong, 8 Finance Street, Central, Hong Kong",22.286405,114.157097,ChIJzbDWTWIABDQRfEbzv7wxi40,https://guide.michelin.com/us/en/hong-kong-region/hong-kong/restaurant/caprice,https://www.fourseasons.com/hongkong/dining/restaurants/caprice/,,https://www.google.com/maps/place/?q=place_id:ChIJzbDWTWIABDQRfEbzv7wxi40,True,Four Seasons Hotel Hong Kong,,
,rest_0444,Forum,3,Cantonese,Hong Kong,Hong Kong,🇭🇰,"1/F, Sino Plaza, 255-257 Gloucester Road, Causeway Bay, Hong Kong",22.281358,114.182299,ChIJt4qE4VYABDQR2MS3nZlE-xo,,,,https://www.google.com/maps/place/?q=place_id:ChIJt4qE4VYABDQR2MS3nZlE-xo,False,,,
,rest_0445,Sushi Shikon,3,Japanese / Edomae Sushi,Hong Kong,Hong Kong,🇭🇰,"7/F, The Landmark Mandarin Oriental, 15 Queen’s Road Central, Central, Hong Kong",22.280532,114.157936,ChIJf4R5aHwABDQR2OIi4wZ1g58,,,,https://www.google.com/maps/place/?q=place_id:ChIJf4R5aHwABDQR2OIi4wZ1g58,True,The Landmark Mandarin Oriental,,
,rest_0446,Ta Vie,3,French-Japanese,Hong Kong,Hong Kong,🇭🇰,"2/F, The Pottinger Hong Kong, 74 Queen’s Road Central, Central, Hong Kong",22.282759,114.155346,ChIJB-qdUXsABDQRlotSKcO6_3Q,https://guide.michelin.com/us/en/hong-kong-region/hong-kong/restaurant/ta-vie,,,https://www.google.com/maps/place/?q=place_id:ChIJB-qdUXsABDQRlotSKcO6_3Q,True,The Pottinger Hong Kong,,
,rest_0447,T'ang Court,3,Cantonese,Hong Kong,Hong Kong,🇭🇰,"1/F and 2/F, The Langham Hong Kong, 8 Peking Road, Tsim Sha Tsui, Hong Kong",22.296412,114.169746,ChIJd2vXkvIABDQRX8k5mX-dJvU,https://guide.michelin.com/us/en/hong-kong-region/hong-kong/restaurant/t-ang-court,https://www.langhamhotels.com/en/the-langham/hong-kong/dine/tang-court/,,https://www.google.com/maps/place/?q=place_id:ChIJd2vXkvIABDQRX8k5mX-dJvU,True,The Langham Hong Kong,,
,rest_0448,Arbor,2,,Hong Kong,Hong Kong,🇭🇰,"25/F, H Queen’s, 80 Queen’s Road Central, Central, Hong Kong",22.283043,114.155341,ChIJn9ixrw0BBDQRKt4lkh1td-I,,,,https://www.google.com/maps/place/?q=place_id:ChIJn9ixrw0BBDQRKt4lkh1td-I,False,,,
,rest_0449,Bo Innovation,2,,Hong Kong,Hong Kong,🇭🇰,"1/F, H Code, 45 Pottinger Street, Central, Hong Kong",22.282212,114.154557,ChIJqX6Q4FwABDQRE5FoTKCffFU,,,,https://www.google.com/maps/place/?q=place_id:ChIJqX6Q4FwABDQRE5FoTKCffFU,False,,,
,rest_0450,Cristal Room by Anne-Sophie Pic,2,,Hong Kong,Hong Kong,🇭🇰,"43-45/F, Gloucester Tower, The Landmark, 15 Queen’s Road Central, Central, Hong Kong",22.281297,114.157826,ChIJF7kGCOQBBDQRygojPj_1VDU,,,,https://www.google.com/maps/place/?q=place_id:ChIJF7kGCOQBBDQRygojPj_1VDU,False,,,
,rest_0451,Lai Ching Heen,2,,Hong Kong,Hong Kong,🇭🇰,"Regent Hong Kong, 18 Salisbury Road, Tsim Sha Tsui, Hong Kong",22.293436,114.173935,ChIJW8h1YvEABDQR976FSVBlaQA,,,,https://www.google.com/maps/place/?q=place_id:ChIJW8h1YvEABDQR976FSVBlaQA,True,Regent Hong Kong,,
