candidate_id,country_code,restaurant_name,resolved_city,city_id,michelin_stars_manifest,michelin_stars_final,star_corrected,coordinate_quality,latitude,longitude,has_michelin_url,hotel_link,classification,notes
fr_0273,FR,L'Écrin de Yohann Chapuis,Tournus,8e67d4a8-8969-4848-9991-b89b78b324c0,1,1,no,VENUE_EXACT,46.5657506,4.9079031,yes,,APPROVED_FOR_IMPORT,"Also known as Restaurant Greuze -- hotel-restaurant, property relationship candidate"
fr_0274,FR,Aux Terrasses,Tournus,8e67d4a8-8969-4848-9991-b89b78b324c0,1,1,no,VENUE_EXACT,46.5590547,4.9143174,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant -- distinct from L'Ecrin de Yohann Chapuis, same city, different address"
fr_0275,FR,Arbore & Sens,Loches,aac2ba24-e185-4cd9-b2c3-add5ae1b5908,1,1,no,VENUE_EXACT,47.1275731,0.9964380,yes,,APPROVED_FOR_IMPORT,
fr_0276,FR,Auberge du XIIème Siècle,Saché,d170ad49-0d90-4bf0-83dd-f9df5528e3cd,1,1,no,VENUE_EXACT,47.2463576,0.5436632,yes,,APPROVED_FOR_IMPORT,
fr_0277,FR,La Mare aux Oiseaux,Saint-Joachim,d4668b4c-809d-4a59-986b-45d6a2cd7bbd,1,1,no,VENUE_EXACT,47.3729180,-2.2141988,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0278,FR,La Table - Domaine du Liziec,Vannes,e9c73b23-2e85-4ce8-a5f3-d2b40c3e3c10,1,1,no,ADDRESS_EXACT,47.6684780,-2.7299610,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0280,FR,La Source,Saint-Galmier,76e9beb7-6268-4089-846b-4a86091024a3,1,1,no,ADDRESS_EXACT,45.5871538,4.3109550,yes,,APPROVED_FOR_IMPORT,Located at La Charpiniere hotel -- property relationship candidate
fr_0281,FR,La Tête en l'air,Vannes,e9c73b23-2e85-4ce8-a5f3-d2b40c3e3c10,1,1,no,VENUE_EXACT,47.6606046,-2.7546127,yes,,APPROVED_FOR_IMPORT,
fr_0282,FR,Ambroisie,Saint-Didier-de-la-Tour,934c22bb-ec5b-48f0-b388-4a6d9b1fe509,1,1,no,VENUE_EXACT,45.5603488,5.4874789,yes,,APPROVED_FOR_IMPORT,
fr_0283,FR,La Chabotterie,Montréverd,ab76538a-cc98-4492-a5bf-e6898483ec52,1,1,no,VENUE_EXACT,46.8799208,-1.4063144,yes,,APPROVED_FOR_IMPORT,"Rural hamlet address, no street number -- will rely on venue-name resolution"
fr_0284,FR,La Pyramide - Maison Henriroux,Vienne,707b713e-dacb-40ca-9c71-c02a8aa34c0c,2,2,no,ADDRESS_EXACT,45.5166170,4.8670936,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate
fr_0286,FR,La Chapelle Saint-Martin,Nieul,12c466b0-1af4-4463-886c-6640543980b1,1,1,no,ADDRESS_EXACT,45.8945633,1.1769858,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0288,FR,La Table de La Butte,Plouider,d4df9a9b-f74d-47a9-8a73-a840dd346cfd,1,1,no,VENUE_EXACT,48.6111246,-4.2979275,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0291,FR,L'Inattendu - Domaine de Locguénolé,Kervignac,81253f32-cd93-4403-87b6-47504f0f8fe6,1,1,no,PROPERTY_EXACT,47.7697308,-3.2824688,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant -- property relationship candidate. Structured/venue query on street address missed; resolved via freeform property-name retry (Chateau de Locguenole, tourism=hotel) at Maison Rouge/L"
fr_0292,FR,Côté Cuisine,Carnac,78753be8-7826-4f56-bc86-09bf4fc0c3b7,1,1,no,VENUE_EXACT,47.5788811,-3.0783590,yes,,APPROVED_FOR_IMPORT,Located in Lann Roz hotel -- property relationship candidate
fr_0293,FR,Louise,Lorient,c5937837-3e5e-4fb7-b58c-90510a0a0d35,1,1,no,VENUE_EXACT,47.7487717,-3.3649524,yes,,APPROVED_FOR_IMPORT,
fr_0295,FR,Les Reflets,La Roche-sur-Yon,dccd77e4-20d4-4cdd-8213-2fbbba575a51,1,1,no,VENUE_EXACT,46.6650126,-1.4495623,yes,,APPROVED_FOR_IMPORT,
fr_0298,FR,Le Sarkara,Courchevel,ad16ef0a-9c6f-4fdc-bd87-fe3150d89281,2,2,no,VENUE_EXACT,45.4122140,6.6389657,yes,,APPROVED_FOR_IMPORT,"2-star; Courchevel 1850; located in Le K2 Palace hotel -- property relationship candidate. Initial structured/venue queries missed; resolved via freeform retry (""Sarkara restaurant""), amenity=restaura"
fr_0299,FR,Sylvestre Wahid - Les Grandes Alpes,Courchevel,ad16ef0a-9c6f-4fdc-bd87-fe3150d89281,2,2,no,ADDRESS_EXACT,45.4144520,6.6346860,yes,,APPROVED_FOR_IMPORT,2-star; Courchevel 1850; located in Hotel Les Grandes Alpes -- property relationship candidate
fr_0300,FR,Maison Desamy,Mareuil-sur-Lay-Dissais,89a4c002-45f7-45cc-b23f-7c530c64a3c7,1,1,no,VENUE_EXACT,46.5349088,-1.2208868,yes,,APPROVED_FOR_IMPORT,
fr_0301,FR,Ursus,Tignes,d93a2ee6-06de-45b9-9144-e8beb1caedc4,1,1,no,VENUE_EXACT,45.4579155,6.9013483,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (Les Suites du Nevada) -- property relationship candidate
fr_0302,FR,La Table de l'Ours,Val-d'Isère,259d98e6-6922-4c40-824b-2b123134a92f,1,1,no,PROPERTY_EXACT,45.4476020,6.9743012,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0304,FR,Alpage,Courchevel,ad16ef0a-9c6f-4fdc-bd87-fe3150d89281,1,1,no,PROPERTY_EXACT,45.4012022,6.6373917,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0305,FR,Le 1947 à Cheval Blanc,Courchevel,ad16ef0a-9c6f-4fdc-bd87-fe3150d89281,3,3,no,VENUE_EXACT,45.4094995,6.6336316,yes,,APPROVED_FOR_IMPORT,3-star; hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0306,FR,La Marine,L'Herbaudière,df6fdf0a-75e5-4a77-82af-78adb53942af,1,3,yes,VENUE_EXACT,47.0237081,-2.2999258,yes,,APPROVED_FOR_IMPORT,"3-star restaurant (Alexandre Couillon) -- source_dataset lists as 1-star candidate, star count taken from manifest"
fr_0307,FR,L'Altitude,Courchevel,ad16ef0a-9c6f-4fdc-bd87-fe3150d89281,2,2,no,PROPERTY_EXACT,45.4026673,6.6379618,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0309,FR,Le Clocher des Pères,Saint-Martin-sur-la-Chambre,4abbf71c-2eb7-48eb-b8fa-b82aec7e6c5f,1,1,no,VENUE_EXACT,45.3662310,6.3165268,yes,,APPROVED_FOR_IMPORT,
fr_0310,FR,René et Maxime Meilleur,Saint-Martin-de-Belleville,fe3938a2-aa42-4335-a7dc-1ee3eaa38a83,2,2,no,PROPERTY_EXACT,45.3690945,6.5132964,yes,,APPROVED_FOR_IMPORT,"2-star; hotel-restaurant (La Bouitte), no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name ret"
fr_0311,FR,Rosmadec Le Moulin,Pont-Aven,540a4172-4a55-49bc-a4b4-b1eff1b87aa6,1,1,no,VENUE_EXACT,47.8549182,-3.7479151,yes,,APPROVED_FOR_IMPORT,
fr_0312,FR,Dyades au Domaine des Étangs,Massignac,30202351-764c-4139-9c18-e14ca17dbc54,1,1,no,PROPERTY_EXACT,45.7758818,0.6426941,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0313,FR,L'Auberge des Glazicks,Plomodiern,45e5c9a8-e2f7-4cce-b253-51f408f17c12,2,2,no,ADDRESS_EXACT,48.1806002,-4.2343996,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate
fr_0314,FR,Les Explorateurs - Hôtel Pashmina,Val-Thorens,2e05e4b9-f43d-423f-b77b-e5cf91e23e3f,1,1,no,PROPERTY_EXACT,45.2956028,6.5873675,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed (rural/resort address); resolved via freeform property-name retry.
fr_0315,FR,L'Embrun,Brest,fde81cc5-c5b3-4ac5-abaa-b8524316406d,1,1,no,VENUE_EXACT,48.3900536,-4.4914295,yes,,APPROVED_FOR_IMPORT,
fr_0316,FR,Ar Men Du,Névez,63adb651-6978-4919-9806-1191871fd278,1,1,no,VENUE_EXACT,47.7889108,-3.7998803,yes,,APPROVED_FOR_IMPORT,
fr_0317,FR,Maison Fantin Latour - Stéphane Froidevaux,Grenoble,6df4aa7a-3b97-40c7-ae3b-1733d2d7b12b,1,1,no,ADDRESS_EXACT,45.1900156,5.7326143,yes,,APPROVED_FOR_IMPORT,
fr_0319,FR,Allium,Quimper,2d570a3f-143c-4b65-a617-310e287587cd,1,1,no,VENUE_EXACT,47.9761260,-4.0982447,yes,,APPROVED_FOR_IMPORT,
fr_0320,FR,Les Genêts,Brem-sur-Mer,d21c8c51-d949-451b-8adb-1cab6aa01a99,1,1,no,VENUE_EXACT,46.6056948,-1.8349099,yes,,APPROVED_FOR_IMPORT,
fr_0321,FR,Restaurant Marcon,Saint-Bonnet-le-Froid,be5de7ba-451b-4fb1-95fa-dd64a426a165,3,3,no,VENUE_EXACT,45.1389305,4.4336578,yes,,APPROVED_FOR_IMPORT,3-star; hotel-restaurant (Les Maisons Marcon) -- property relationship candidate
fr_0322,FR,Maison Aribert,Uriage-les-Bains,136a0a76-ff02-442d-bcc4-aa79d9565dda,2,2,no,VENUE_EXACT,45.1417345,5.8315369,yes,,APPROVED_FOR_IMPORT,"2-star; hotel-restaurant; Michelin lists commune as Saint-Martin-d'Uriage, source city on file is Uriage-les-Bains -- kept as filed"
fr_0323,FR,Palégrié Chez l'Henri,Autrans-Méaudre en Vercors,8b96c2ea-50b2-4da5-bf4b-ee541b26be44,1,1,no,ADDRESS_EXACT,45.1265953,5.5282065,yes,,APPROVED_FOR_IMPORT,
fr_0325,FR,Les Trois Rochers, Villa Tri Men),7eb0db49-f875-4652-a061-351c334cf4ab,1,1,no,PROPERTY_EXACT,47.8735658,-4.1183136,no,,APPROVED_FOR_IMPORT,"high -- Initial structured/venue queries missed; resolved via freeform property-name retry, exact street/house-number match."
fr_0326,FR,L'Abissiou,Les Sables-d'Olonne,6eefceab-da27-4b04-b824-fc7e7e3e714d,1,1,no,ADDRESS_EXACT,46.4955480,-1.7874140,yes,,APPROVED_FOR_IMPORT,
fr_0327,FR,Les Cèdres,Granges-les-Beaumont,056247fe-20f4-45b4-ba3b-8ed49587d0f5,1,1,no,ADDRESS_EXACT,45.0483235,4.9834105,yes,,APPROVED_FOR_IMPORT,
fr_0328,FR,Hostellerie de la Pointe Saint-Mathieu,Plougonvelin,64018766-a604-4bf3-9ed4-8bdcccd9b7a6,1,1,no,ADDRESS_EXACT,48.3309033,-4.7708997,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0329,FR,Christopher Coutanceau,La Rochelle,5da6590a-6c87-4479-b785-fd010c7a032f,3,3,no,VENUE_EXACT,46.1553795,-1.1599853,yes,,APPROVED_FOR_IMPORT,"3-star; beachfront address, no street number found -- will rely on venue-name resolution"
fr_0330,FR,Asterales, Hôtel du Golf),9b9cfc36-0e88-4d7c-8143-c1982fbb9d89,1,1,no,VENUE_EXACT,45.0265923,5.5202738,no,,APPROVED_FOR_IMPORT,"high -- Initial structured/venue queries missed; resolved via freeform property-name retry, exact street/house-number match."
fr_0331,FR,Le Chamarlenc,Le Puy-en-Velay,fd1cd850-7dcd-4ecf-8d52-4401bb7babdc,1,1,no,VENUE_EXACT,45.0443288,3.8826057,yes,,APPROVED_FOR_IMPORT,
fr_0332,FR,L'Écailler,La Flotte,0ba20f41-eca4-4abf-b900-5c708dc3c75f,1,1,no,VENUE_EXACT,46.1877723,-1.3245439,yes,,APPROVED_FOR_IMPORT,
fr_0333,FR,Maltacina,Saint-Théoffrey,062f9a7a-8d13-4d58-a711-de1cd6acf089,1,1,no,VENUE_EXACT,44.9982973,5.7730967,yes,,APPROVED_FOR_IMPORT,
fr_0334,FR,Mandibule,Alixan,ccff5db3-7827-4817-b5ea-2c15227d2b24,1,1,no,VENUE_EXACT,44.9745780,5.0259914,yes,,APPROVED_FOR_IMPORT,
fr_0336,FR,La Cachette,Valence,8e642790-deba-4042-9f5d-2d51157ffeae,1,1,no,VENUE_EXACT,44.9324964,4.8865534,yes,,APPROVED_FOR_IMPORT,Address discrepancy noted across sources (some list 16 rue des Cevennes); using Michelin Guide's own listed address
fr_0337,FR,Épithèque,Valence,8e642790-deba-4042-9f5d-2d51157ffeae,1,1,no,ADDRESS_EXACT,44.9326964,4.8908881,yes,,APPROVED_FOR_IMPORT,
fr_0338,FR,Pic,Valence,8e642790-deba-4042-9f5d-2d51157ffeae,3,3,no,VENUE_EXACT,44.9175731,4.8855564,yes,,APPROVED_FOR_IMPORT,3-star; hotel-restaurant (Maison Pic) -- property relationship candidate
fr_0339,FR,La Ribaudière,Bourg-Charente,2dafe4c2-1039-4e32-aa70-5654ff17262b,1,1,no,VENUE_EXACT,45.6734984,-0.2248405,yes,,APPROVED_FOR_IMPORT,
fr_0340,FR,Le Puy Tilleul,Tournemire,6629a223-107c-40dc-82e3-6a9026366d7f,1,1,no,VENUE_EXACT,45.0524290,2.4827291,yes,,APPROVED_FOR_IMPORT,
fr_0341,FR,Les Foudres,Cognac,5c5bdbb4-78bd-4b0c-a692-c13504aee6ca,1,1,no,VENUE_EXACT,45.6903773,-0.3328886,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0342,FR,Le Haut-Allier,Alleyras,80464faa-45a6-45e3-a0cb-38c34a17e01a,1,1,no,VENUE_EXACT,44.9195999,3.6743326,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0343,FR,Notes,Cognac,5c5bdbb4-78bd-4b0c-a692-c13504aee6ca,1,1,no,PROPERTY_EXACT,45.6838492,-0.3534283,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0344,FR,Le Carré d'Alethius,Charmes-sur-Rhône,061997d8-48c8-43a1-a44c-7726143b94cd,1,1,no,ADDRESS_EXACT,44.8613963,4.8331776,yes,,APPROVED_FOR_IMPORT,
fr_0346,FR,La Table d'Olivier,Brive-la-Gaillarde,2750db41-d0a9-43c6-ba41-05eb67b5f48e,1,1,no,ADDRESS_EXACT,45.1589240,1.5309176,yes,,APPROVED_FOR_IMPORT,
fr_0347,FR,Serge Vieira,Chaudes-Aigues,4aad5196-e6b4-4d2f-9a5b-344f557e8a37,2,2,no,VENUE_EXACT,44.8442314,3.0019701,yes,,APPROVED_FOR_IMPORT,"2-star; hilltop chateau site, no street number found -- will rely on venue-name resolution"
fr_0348,FR,Le Kléber - La Maison Bonnet,Grane,bc94af68-3d19-4733-83eb-353e0be65a59,1,1,no,ADDRESS_EXACT,44.7318013,4.9239969,yes,,APPROVED_FOR_IMPORT,
fr_0350,FR,Cueillette,Altillac,760d39ea-7379-4f80-b902-62836fb0a070,1,1,no,VENUE_EXACT,44.9473727,1.8560328,yes,,APPROVED_FOR_IMPORT,
fr_0351,FR,L'Essentiel,Périgueux,98ab0db8-62a5-4f6f-acb7-e05e95d4570e,1,1,no,VENUE_EXACT,45.1840379,0.7223796,yes,,APPROVED_FOR_IMPORT,
fr_0353,FR,Le Petit Léon,Saint-Léon-sur-Vézère,ad8bba66-0ec5-4218-a6cf-96f402cccff2,1,1,no,VENUE_EXACT,45.0104154,1.0899391,yes,,APPROVED_FOR_IMPORT,"Village-centre address, no street number -- will rely on venue-name resolution"
fr_0355,FR,Lavandin - Château Les Oliviers de Salettes,Charols,d04414a3-f06b-4359-af8f-cb911b2a1c7a,1,1,no,ADDRESS_EXACT,44.5874778,4.9697980,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate
fr_0356,FR,Le Suquet - Sébastien Bras,Laguiole,e4e92560-92ca-4018-857e-140c8b6ca94c,3,3,no,VENUE_EXACT,44.6807795,2.8918953,yes,,APPROVED_FOR_IMPORT,"3-star; hilltop hotel-restaurant, no street number found -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0357,FR,Auberge de Montfleury,Saint-Germain,f5ccaafb-28d6-4f67-a265-2a9e9eadcf70,1,1,no,VENUE_EXACT,44.5636755,4.4714270,yes,,APPROVED_FOR_IMPORT,
fr_0359,FR,Le 1862 - Les Glycines,Les Eyzies-de-Tayac-Sireuil,d2eca4da-db6b-425a-9726-e82a570ef78a,1,1,no,ADDRESS_EXACT,44.9461013,0.9987199,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0360,FR,Le Colombier,Malataverne,fd4b0c0a-3aea-49c8-bc2f-49d4074ee164,1,1,no,PROPERTY_EXACT,44.4688101,4.7432658,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0361,FR,Le Clair de la Plume,Grignan,dcd01ac4-2fd8-4dd6-bff7-8df313b64563,1,1,no,VENUE_EXACT,44.4195329,4.9073070,yes,,APPROVED_FOR_IMPORT,
fr_0362,FR,Émilie & Thomas - Moulin de Cambelong,Conques-en-Rouergue,f17a31b1-5c5a-415b-ac71-cebc0fe50967,1,1,no,PROPERTY_EXACT,44.5927200,2.3962208,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0363,FR,Le Vieux Logis,Trémolat,8d693880-46eb-4412-8828-29ac60b583ab,1,1,no,ADDRESS_EXACT,44.8755912,0.8294413,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0365,FR,La Tour des Vents,Monbazillac,0307ab68-0bf9-41d5-9825-e25cdfd51ba1,1,1,no,ADDRESS_EXACT,44.7968120,0.4613890,yes,,APPROVED_FOR_IMPORT,
fr_0366,FR,Les Fresques - Château des Vigiers,Monestier,040ee041-c4f9-4f96-8f16-c5406e5597c9,1,1,no,PROPERTY_EXACT,44.7917444,0.2864616,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0367,FR,Restaurant Hervé Busset,Rodez,7bd11110-6afe-4664-8dc5-bde9f19cc01d,1,1,no,VENUE_EXACT,44.3484817,2.5758103,yes,,APPROVED_FOR_IMPORT,
fr_0368,FR,Vieux Pont,Belcastel,0b0b57ad-34fb-41b9-824b-175f0d2102d8,1,1,no,VENUE_EXACT,44.3881108,2.3355746,yes,,APPROVED_FOR_IMPORT,
fr_0369,FR,La Table de Pavie,Saint-Émilion,500db25e-b15d-4405-b8a4-310afb98bf91,2,2,no,PROPERTY_EXACT,44.8934672,-0.1566415,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0370,FR,Le Gindreau,Saint-Médard,607d7109-fc30-4ab7-a80c-57a80e23ff6c,1,1,no,ADDRESS_EXACT,44.5381779,1.2898549,yes,,APPROVED_FOR_IMPORT,
fr_0371,FR,Logis de la Cadène,Saint-Émilion,500db25e-b15d-4405-b8a4-310afb98bf91,1,1,no,VENUE_EXACT,44.8935270,-0.1559423,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0373,FR,Le Cèdre de Montcaud,Sabran,a0f54289-96e9-4806-970f-d43eea6f218c,1,1,no,PROPERTY_EXACT,44.1718560,4.5710216,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant (château) -- property relationship candidate -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0375,FR,L'Oustalet,Gigondas,cbf88e87-0e6d-408a-a8b5-b771329766db,1,1,no,VENUE_EXACT,44.1636683,5.0045357,yes,,APPROVED_FOR_IMPORT,
fr_0376,FR,L'Auberge Saint Jean,Saint-Jean-de-Blaignac,63b6c8b3-8820-436d-bd90-7ba8ed353692,1,1,no,ADDRESS_EXACT,44.8130343,-0.1390388,yes,,APPROVED_FOR_IMPORT,
fr_0377,FR,Le Prince Noir - Vivien Durand,Lormont,fa8c8c61-f304-4923-b650-fbad74f26e5c,1,1,no,ADDRESS_EXACT,44.8784227,-0.5298255,yes,,APPROVED_FOR_IMPORT,
fr_0378,FR,Le Saint Hilaire,Saint-Hilaire-de-Brethmas,c5e2174d-10c9-42d4-9e57-c22fffc37b4c,1,1,no,ADDRESS_EXACT,44.0996215,4.1059456,yes,,APPROVED_FOR_IMPORT,
fr_0379,FR,La Bonne Étape,Château-Arnoux-Saint-Auban,f0c3ecfd-fd15-4557-ad67-9346a4e6ecde,1,1,no,VENUE_EXACT,44.0938205,6.0099903,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0380,FR,Holodeck,Floressas,a635d649-1cc4-4299-b3b8-9f133a71b4e1,1,1,no,PROPERTY_EXACT,44.4487662,1.1321907,yes,,APPROVED_FOR_IMPORT,"Wine estate address, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0381,FR,Maison Nouvelle,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,2,2,no,VENUE_EXACT,44.8524933,-0.5720934,yes,,APPROVED_FOR_IMPORT,2-star
fr_0382,FR,Cent33,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,ADDRESS_EXACT,44.8548927,-0.5740809,yes,,APPROVED_FOR_IMPORT,
fr_0383,FR,L'Oiseau Bleu,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8443135,-0.5528064,yes,,APPROVED_FOR_IMPORT,
fr_0384,FR,Le Pressoir d'Argent - Gordon Ramsay,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,2,2,no,VENUE_EXACT,44.8423174,-0.5747632,yes,,APPROVED_FOR_IMPORT,"2-star; hotel-restaurant, no street number found -- will rely on venue-name resolution"
fr_0385,FR,Soléna,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8404688,-0.5903817,yes,,APPROVED_FOR_IMPORT,
fr_0386,FR,Le Saint-James,Bouliac,b0c17cf2-e691-4a9f-8cc3-c10d668a39cd,1,1,no,VENUE_EXACT,44.8143497,-0.5042345,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0387,FR,Amicis,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8436264,-0.5771859,yes,,APPROVED_FOR_IMPORT,
fr_0388,FR,Le Pavillon des Boulevards,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8532231,-0.5927825,yes,,APPROVED_FOR_IMPORT,
fr_0389,FR,La Table d'Hôtes - Le Quatrième Mur,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,PROPERTY_EXACT,44.8426240,-0.5736750,yes,,APPROVED_FOR_IMPORT, -- Initial structured/venue queries missed; resolved via freeform property-name retry.
fr_0390,FR,Tentazioni,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8435458,-0.5816504,yes,,APPROVED_FOR_IMPORT,
fr_0391,FR,Ressources,Bordeaux,e85cb63e-d47d-4e28-9c5a-ab9597a4e2a7,1,1,no,VENUE_EXACT,44.8489160,-0.5836132,yes,,APPROVED_FOR_IMPORT,
fr_0392,FR,La Table d'Uzès,Uzès,4a768361-e169-46b7-b81f-8bbb6e59d282,1,1,no,VENUE_EXACT,44.0124580,4.4215369,yes,,APPROVED_FOR_IMPORT,No street number -- will rely on venue-name resolution
fr_0393,FR,Maison Chenet - Entre Vigne et Garrigue,Pujaut,cffd1cd7-f80f-488c-a47c-039be4ec7b60,1,1,no,ADDRESS_EXACT,43.9901026,4.7775405,yes,,APPROVED_FOR_IMPORT,
fr_0394,FR,La Belle Vie,Saint-Hilaire-d'Ozilhan,eb50239c-ceb7-476a-b3fb-e55c13cc001d,1,1,no,ADDRESS_EXACT,43.9728886,4.5842955,yes,,APPROVED_FOR_IMPORT,
fr_0395,FR,Auberge Quintessence,Roubion,3b111c54-7c23-4337-841b-ddc44252aadf,1,1,no,VENUE_EXACT,44.0996549,7.0228317,yes,,APPROVED_FOR_IMPORT,"Mountain-pass address, no street number -- will rely on venue-name resolution"
fr_0397,FR,Le Prieuré,Villeneuve-lès-Avignon,ecaaba7f-dee2-4530-8577-86638e5ff497,1,1,no,ADDRESS_EXACT,43.9632638,4.7961564,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0399,FR,La Table de Xavier Mathieu,Joucas,f6b8520d-7733-4e69-ae33-dc08d27e7b3e,1,1,no,PROPERTY_EXACT,43.9293122,5.2562362,yes,,APPROVED_FOR_IMPORT,"Hotel-restaurant, no street number -- will rely on venue-name resolution -- Initial structured/venue queries missed; resolved via freeform property-name retry."
fr_0400,FR,Le Vivier,L'Isle-sur-la-Sorgue,7faf2262-2faa-4b4a-be29-8a5bcee2d057,1,1,no,VENUE_EXACT,43.9257153,5.0637687,yes,,APPROVED_FOR_IMPORT,
fr_0401,FR,Le Feuillée - Le Couvent des Minimes,Mane,a0447d10-17c3-4165-9faa-93ef49458a09,1,1,no,ADDRESS_EXACT,43.9387221,5.7720260,yes,,APPROVED_FOR_IMPORT,Hotel-restaurant -- property relationship candidate
fr_0402,FR,Auberge de la Roche,Valdeblore,e76c3bb7-fc15-40ce-adfe-67c201e8dac6,1,1,no,VENUE_EXACT,44.0693214,7.1756169,yes,,APPROVED_FOR_IMPORT,"Hamlet address, no street number -- will rely on venue-name resolution"
fr_0403,FR,Ineffable,Barbentane,d63e6f41-81d9-462a-a385-df4de1d1d66f,1,1,no,ADDRESS_EXACT,43.8991230,4.7480510,yes,,APPROVED_FOR_IMPORT,
fr_0404,FR,La Table des Amis,Bonnieux,89195f2d-ec29-46c6-9c78-bc0788bee4ec,1,2,yes,VENUE_EXACT,43.8510572,5.3014385,yes,,APPROVED_FOR_IMPORT,"Source states 2-star Michelin (Christophe Bacquie), manifest lists 1-star -- discrepancy kept as manifest value per protocol, flagged for later recognition-review pass. Hotel-restaurant -- property re"
fr_0405,FR,Duende,Nîmes,2cf3b4dc-c3e0-438f-ba66-eb127d08aa63,2,2,no,VENUE_EXACT,43.8386344,4.3528378,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant -- property relationship candidate
fr_0406,FR,Lalique,Bommes,b1645737-9f77-440a-89fe-8f891b48b629,2,2,no,VENUE_EXACT,44.5499533,-0.3373782,yes,,APPROVED_FOR_IMPORT,2-star; hotel-restaurant (château) -- property relationship candidate
