candidate_id,name,city,country,inclusion_reason,michelin_keys,key_confidence,w50b_appearances,status
hotel_465,Nobis Hotel Palma,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_466,"Castillo Hotel Son Vida, a Luxury Collection Hotel",Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_467,Room Mate Helen Berger,Valencia,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_468,Seventy Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_469,Mirlo Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_470,Four Seasons Hotel Madrid,Madrid,Spain,michelin_key_and_worlds_50_best,2,existing_catalogue,3,IN_CATALOGUE
hotel_471,La Zambra Resort,Malaga,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_472,Only YOU Hotel Valencia,Valencia,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_473,Helguera Palacio Boutique & Antique,Santander,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_474,El Llorenç Parc de la Mar,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_475,Hotel Can Ferrereta,Mallorca,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_476,Sant Francesc Hotel Singular,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_477,Ohla Eixample,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_478,Torralbenc,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_479,Cristine Bedfor Mahón,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_480,Atrio Restaurante Hotel,Cáceres,Spain,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_481,Pepe Vieira,Pontevedra,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_482,Monument Hotel,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_483,"Convent de La Missió, Grand Luxury Boutique Hotel",Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_484,Abadía Retuerta LeDomaine,Valladolid,Spain,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_485,Hotel Santa María Briones,Briones,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_486,Wittmore,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_487,Cavalta Boutique Hotel,Sevilla,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_488,Mercer Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_489,Es Raco d'Artà,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_490,Antiga Casa Buenavista,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_491,Terra Dominicata - Hotel & Winery,Tarragona,Spain,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_492,Alma Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_493,CoolRooms Palacio Villapanés,Sevilla,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_494,The Principal Madrid,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_495,Hotel Cortijo del Marqués,Granada,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_496,Finca Serena Mallorca,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_497,The Artist Grand Hotel of Art,Bilbao,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_498,Finca Cortesin,Marbella,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_499,Castillo del Buen Amor,Salamanca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_500,Can Mascort Eco Hotel,Costa Brava,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_501,Can Alberti 1740 Hotel Boutique,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_502,Hotel Rector,Salamanca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_503,Teranka Formentera,Formentera,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_504,Cap Menorca,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_505,Brach Madrid - Evok Collection,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_506,Cap Rocat,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_507,"La Residencia, A Belmond Hotel, Mallorca",Mallorca,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_508,Akelarre,San Sebastian,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_509,Unico,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_510,Castell Son Claret,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_511,Es Princep,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_512,La Torre del Visco,Teruel,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_513,URSO,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_514,Hospes Palacio Del Bailio,Córdoba,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_515,The One Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_516,Can Bordoy Grand House & Garden,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_517,Almanac Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_518,Mercer Sevilla,Sevilla,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_519,Torre del Marqués Hotel Spa & Winery,Teruel,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_520,Can Cera,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_521,A Quinta da Auga,Santiago de Compostela,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_522,"Santa Catalina, a Royal Hideaway Hotel",Gran Canaria,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_523,"Canfranc Estación, a Royal Hideaway Hotel",Huesca,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_524,Bahia del Duque,Tenerife,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_525,Esperit Roca,Girona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_526,Hotel La Caminera Club de Campo,Torrenueva,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_527,Fairmont La Hacienda Costa del Sol,Alcaidesa,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_528,Rural Sant Ignasi,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_529,Only YOU Boutique Hotel Madrid,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_530,Predi Son Jaumell,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_531,Hotel Mas Lazuli,Girona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_532,"Santo Mauro, a Luxury Collection Hotel",Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_533,VIVOOD Landscape Hotel & Spa,Alicante,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_534,Seda Club Hotel,Granada,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_535,Hotel Arts Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_536,Sa Creu Nova Petit Palais,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_537,ABaC Restaurant & Hotel,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_538,Son Brull,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_539,Cap Vermell Grand Hotel,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_540,"Mandarin Oriental Ritz, Madrid",Madrid,Spain,michelin_key_and_worlds_50_best,3,existing_catalogue,1,IN_CATALOGUE
hotel_541,Mandarin Oriental Barcelona,Barcelona,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_542,Hotel Maria Cristina,San Sebastian,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_543,Rosewood Villa Magna,Madrid,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_544,"Hotel Marques de Riscal, a Luxury Collection Hotel",Elciego,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_545,Royal Hideaway Corales Suites,Tenerife,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_546,La Almunia del Valle,Granada,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_547,Anantara Villa Padierna Palace Benahavís Marbella Resort,Marbella,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_548,"Petunia Ibiza, Beaumier Hotel",Ibiza,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_549,Palacio de Luces,Luces,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_550,Hotel L'Avenida,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_551,Little Beach House Barcelona,Garraf,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_552,Fontsanta Thermal Spa & Wellness,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_553,Vincci Selección Unuk,Sevilla,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_554,La Fonda Heritage,Marbella,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_555,Gran Hotel Inglés,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_556,Caro Hotel,Valencia,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_557,Hotel Puntagrande,El Hierro,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_558,Marbella Club Hotel,Marbella,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_559,Serras Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_560,Lasala Plaza Hotel,San Sebastian,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_561,Yurbban Passage,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_562,Mas de Torrent,Costa Brava,Spain,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_563,Hotel Villa Favorita - Adults Only,San Sebastian,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_564,CoolRooms Palacio de Atocha,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_565,"Palacio de los Duques, Gran Meliá",Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_566,Casa Beatnik Country House,La Coruña,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_567,Hotel Peralada Wine Spa & Golf,Girona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_568,Boutique Hotel Posada Terra Santa,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_569,Soho House Barcelona,Barcelona,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_573,Yamagata The Takinami,Nanyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_574,Rosewood Miyakojima,Miyakojima,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_575,Patina Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_576,TAYUTA,Kami Amakusa,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_577,Fairmont Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_578,Myoken Ishiharaso,Kirishima,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_579,RYOTEI HANZUIRYO,Unzen,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_580,Banyan Tree Higashiyama Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_581,THE HIRAMATSU Karuizawa Miyota,Miyota,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_582,Shoraiso,Yamanouchi,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_583,ESPACIO The Hakone Geihinkan Rin-Poh-Ki-Ryu,Hakone,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_584,SIMOSE ART GARDEN VILLA,Otake,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_585,Fuji Speedway Hotel,Oyama,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_586,Fugaku Gunjo,Izu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_587,THE HIRAMATSU HOTELS & RESORTS Kashikojima,Shima,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_588,"TIAD, Autograph Collection",Nagoya,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_589,Setsu Niseko,Kutchan,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_590,MUWA NISEKO,Kutchan,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_591,THE HIRAMATSU HOTELS & RESORTS SENGOKUHARA,Hakone,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_592,Kofuyuden Beniya,Awara,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_593,Sansui Niseko,Kutchan,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_594,Fufu Nara,Nara,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_595,Nasu Mukunone,Nasu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_596,Ryokan Onomichi Nishiyama,Onomichi,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_597,Fufu Karuizawa Wind in the Sunshine,Karuizawa,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_598,THE HIRAMATSU HOTELS & RESORTS Ginoza,Ginoza,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_599,The Kahala Hotel & Resort Yokohama,Yokohama,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_600,One Suite THE GRAND,Nakijin,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_601,Garrya Nijo Castle Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_602,Fufu Nikko,Nikko,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_603,Hakone Gora Karaku,Hakone,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_604,BYAKU Narai,Shiojiri,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_605,The Ritz-Carlton Fukuoka,Fukuoka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_606,Naoshima Ryokan Roka,Naoshima,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_607,Fufu Kyu-Karuizawa Restful Forest,Karuizawa,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_608,ENOWA Yufuin,Yufu,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_609,Araya Totoan,Kaga,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_610,Park Hyatt Niseko Hanazono,Kutchan,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_611,Hyakuna Garan,Nanjo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_612,Izumo Hotel The Cliff,Izumo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_613,GOTO RETREAT by Onko Chishin,Goto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_614,JW Marriott Hotel Nara,Nara,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_615,Four Seasons Hotel Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_616,Fufu Hakone,Hakone,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_617,Jusandi,Ishigaki,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_618,Conrad Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_619,Fufu Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_620,W Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_621,Fufu Kawaguchiko,Fujikawaguchiko,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_622,"The Ritz-Carlton, Nikko",Nikko,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_623,"The Ritz-Carlton, Okinawa",Nago,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_624,The Aoyama Grand Hotel,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_625,Sekitei,Hatsukaichi,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_626,Wanosato,Takayama,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_627,Ochiairo,Izu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_628,Satoyama Jujo,Minamiuonuma,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_629,"Suiran, A Luxury Collection Hotel, Kyoto",Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_630,Zaborin,Kutchan,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_631,SETOUCHI RETREAT by Onko Chishin,Matsuyama,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_632,Halekulani Okinawa,Onna,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_633,Four Seasons Hotel Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_634,Andaz Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_635,The Okura Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_636,Hotel The Celestine Kyoto Gion,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_637,Four Seasons Hotel Tokyo at Marunouchi,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_638,Shangri-La Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_639,Hiiragiya,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_640,"The Prince Gallery Tokyo Kioicho, a Luxury Collection Hotel",Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_641,Mandarin Oriental Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_642,The Peninsula Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_643,HOTEL THE MITSUI KYOTO,Kyoto,Japan,michelin_key_and_worlds_50_best,3,existing_catalogue,1,IN_CATALOGUE
hotel_644,The Ritz-Carlton Tokyo,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_645,The Ritz-Carlton Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_646,"The Ritz-Carlton, Kyoto",Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_647,Bvlgari Hotel Tokyo,Tokyo,Japan,michelin_key_and_worlds_50_best,3,existing_catalogue,2,IN_CATALOGUE
hotel_648,The Hotel Seiryu Kyoto Kiyomizu,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_649,Numazu Club,Numazu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_650,ROKU KYOTO LXR HOTELS & RESORTS,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_651,"Higashiyama Niseko Village, a Ritz-Carlton Reserve",Niseko,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_652,GAJOEN,Kirishima,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_653,Hoshinoya Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_654,Yufuin Tamanoyu,Yufu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_655,Onyado Chikurintei,Takeo,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_656,OSTERIA SINCERITA,Nanyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_657,InterContinental Yokohama Pier 8,Yokohama,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_658,Park Hyatt Kyoto,Kyoto,Japan,michelin_key_and_worlds_50_best,1,existing_catalogue,3,IN_CATALOGUE
hotel_659,Four Seasons Hotel Tokyo at Otemachi,Tokyo,Japan,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_660,Kifune Ugenta,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_661,The Tokyo Station Hotel,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_662,Oyado The Earth,Toba,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_663,Bettei Otozure,Nagato,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_664,MUNI KYOTO,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_665,Gora Kadan,Hakone,Japan,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_666,Arcana Izu,Izu,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_667,Ace Hotel Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_668,TRUNK (HOTEL) YOYOGI PARK,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_669,Genji Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_670,Bettei Senjuan,Minakami,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_671,SHISHI-IWA-HOUSE Karuizawa,Karuizawa,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_672,Kamenoi Besso,Yufu,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_673,Auberge TOKITO,Tachikawa,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_674,Hotel New Otani Tokyo - Executive House ZEN,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_675,InterContinental Osaka,Osaka,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_676,K5,Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_677,Beniya Mukayu,Kaga,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_678,Nishimuraya Honkan,Toyooka,Japan,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_679,Aman Kyoto,Kyoto,Japan,michelin_key_and_worlds_50_best,2,existing_catalogue,1,IN_CATALOGUE
hotel_680,Amanemu,Shima,Japan,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_681,JANU Tokyo,Tokyo,Japan,michelin_key_and_worlds_50_best,2,existing_catalogue,1,IN_CATALOGUE
hotel_682,Azumi Setoda,Onomichi,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_683,Dusit Thani Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_684,Six Senses Kyoto,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_685,"Bellustar Tokyo, A Pan Pacific Hotel",Tokyo,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_686,The Tower Hotel Nagoya,Nagoya,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_687,Kanamean Nishitomiya,Kyoto,Japan,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
p1_01,Aman Tokyo,Tokyo,Japan,michelin_key_and_worlds_50_best,1 Key,medium-high (Japan-focused secondary sources covering the July 2024 Michelin Key Japan announcement; guide.michelin.com's own page exists but exact tier not independently re-confirmed via primary fetch),3,NEW_HIGH_CONFIDENCE
p1_02,Borgo Santandrea,Amalfi,Italy,michelin_key_and_worlds_50_best,2 Keys,high (guide.michelin.com's own description explicitly states 'awarded Two MICHELIN Keys'),2,NEW_HIGH_CONFIDENCE
p1_03,Bulgari Roma,Rome,Italy,michelin_key_and_worlds_50_best,3 Keys,high (hotel's own press page states this explicitly: 'Bvlgari Hotel Roma awarded 3 Keys from MICHELIN'),1,NEW_HIGH_CONFIDENCE
p1_04,Four Seasons Firenze,Florence,Italy,michelin_key_and_worlds_50_best,3 Keys,medium-high (found via a secondary 'Italy 3-Key hotels' aggregator listing; guide.michelin.com's own page for this hotel exists but exact Key count was not independently re-confirmed via a second primary-adjacent source),3,NEW_HIGH_CONFIDENCE
p1_05,Hoshinoya Tokyo,Tokyo,Japan,michelin_key_and_worlds_50_best,Confirmed present in MICHELIN's Key hotel selection (has its own guide.michelin.com listing page); exact tier (1/2/3 Keys) NOT independently confirmed in this pass despite repeated search attempts,medium (page existence confirmed via 3 independent sources; exact Key count could not be pinned down - left unresolved rather than guessed),1,NEW_HIGH_CONFIDENCE
p1_06,Hotel Cipriani,Venice,Italy,michelin_key_and_worlds_50_best,3 Keys,high (guide.michelin.com's own description explicitly states 'Three MICHELIN Keys'... 'An extraordinary stay'),1,NEW_HIGH_CONFIDENCE
p1_07,Hotel Il Pellicano,Porto Ercole,Italy,michelin_key_and_worlds_50_best,1 Key,high (multiple independent sources including guide.michelin.com's own description and a dedicated 'One Michelin Key' secondary aggregator entry),1,NEW_HIGH_CONFIDENCE
p1_08,Hotel das Cataratas,Iguassu Falls,Brazil,michelin_key_and_worlds_50_best,3 Keys,high (guide.michelin.com's own description explicitly states 'rated with Three Michelin Keys... An extraordinary stay'),1,NEW_HIGH_CONFIDENCE
